mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,42,therapist,0:04:34,Okay. What could you do to avoid getting into trouble?,8,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,43,client,0:04:38,"Um, not drink.",8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,44,therapist,0:04:41,[chuckles] Have you ever tried not drinking or stopping drinking?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,45,client,0:04:44,"No, not really.",8,,,,,,,,sustain,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,46,therapist,0:04:47,Okay. What some people your age do is try stopping drinking for a period of time just to see what that feels like.,8,TRUE,negotiation,FALSE,,FALSE,,therapist_input,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,47,client,0:04:55,I could probably do that.,8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,48,therapist,0:04:57,"So, how long do you think you could go without drinking?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,49,client,0:05:00,I don't know.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,50,therapist,0:05:02,Do you think you could go two months without drinking?,8,TRUE,negotiation,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,51,client,0:05:05,"Yeah, probably.",8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,52,therapist,0:05:08,Okay. What things would make it easier for you to not drink?,8,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,53,client,0:05:12,"Um, I could probably drink something else when my friends are drinking, like just coke.",8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,54,therapist,0:05:20,Anything else to make things easier for you?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,55,client,0:05:24,I can probably hang out with some of my friends who don't drink or inviting them to parties and having fun 'cause not everyone drinks at parties.,8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,56,therapist,0:05:34,"Okay. Is there anybody in your life that you can talk to about this, who give you some support for not drinking?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,57,client,0:05:41,"Yeah. The-- My friends who don't drink would probably be happy that I'm not drinking either and yes, they'd support me.",8,,,,,,,,change,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,58,therapist,0:05:50,"Great. So you've come up with some reasons to stop drinking, like having hangovers and throwing up and getting into trouble. And you've developed some strategies to-to try to not drink, like spending more time with friends who don't drink or having non-alcoholic drinks when people around you are drinking alcohol. I think that's a great plan. I'm really proud of you for giving this a try. How about if I have you make an appointment for two months from now and then I'll see you back and we can see how things are going?",8,FALSE,,TRUE,simple,TRUE,closed,reflection,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,59,client,0:06:19,Okay.,8,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,0,therapist,0:00:11,"Oh, hello Scott.",5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,1,client,0:00:13,Hi.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,2,therapist,0:00:13,"Um, we were talking a little bit earlier, and you said you wanted to talk about exercising.",5,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,3,client,0:00:19,I do.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,4,therapist,0:00:20,What's going on with that?,5,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,5,client,0:00:21,"Well, I just can't seem to get back in the gym. I don't wanna-- I-I used to work out quite a bit, and in the last, I dunno, couple of years I've just-- I stopped going. I got busy, and now I'm out of the habit, and I-I really, I dunno, I feel like I need to get back.",5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,6,therapist,0:00:37,"Well, I mean, I think you just need to maybe sit down and write down a list of reasons why you need to get back to the gym, and then on the other side of the list, put down, you know, um, ideas about what's going to help you get there.",5,TRUE,advice,FALSE,,FALSE,,therapist_input,,TRUE,ADW
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,7,client,0:00:52,Okay. Um. All right. Um—,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,8,therapist,0:00:56,What gym do you belong to?,5,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,9,client,0:00:58,"Uh, I belong to the-the Sport Fitness Center.",5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,10,therapist,0:01:01,Okay. And-and how far away is it from your house?,5,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,11,client,0:01:05,Just a couple of miles.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,12,therapist,0:01:06,"Just a couple of miles. Mm. So you-- you know, you could, like, ride your bike or walk there, and it would be [unintelligible 00:01:12] too.",5,TRUE,options,TRUE,simple,FALSE,,therapist_input,,TRUE,ADW
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,13,client,0:01:14,"If I walked that far, I probably wouldn't even need to go to the gym, right?",5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,14,therapist,0:01:17,"Well, I don't know about that. Um. That-- you know, it's really important that you get your, um, not just your cardiovascular-- that's a good idea for the cardiovascular, but also, you know, your, um, weightlifting, the [inaudible 00:01:32] [crosstalk]",5,TRUE,advice,FALSE,,FALSE,,therapist_input,,TRUE,ADW
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,15,client,0:01:32,[inaudible 00:01:33] training.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,16,therapist,0:01:34,"Yeah, yeah.",5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,17,client,0:01:35,It-it-it would be important.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,18,therapist,0:01:36,"Yeah. So why-why do you want to-- what do you wanna do with that? You want to look different, or--?",5,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,19,client,0:01:43,"Well, I-I-I-I would feel better. My-- I'd-I'd be able to wear more my clothes. I've been growing around the middle and I'd like to, uh, you know, go back to where I was, you know, get into a 34, 36 waist, you know.",5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,20,therapist,0:01:56,Okay.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,21,client,0:01:58,I-I'm more comfortable-- I feel better. I think that's the main thing.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,22,therapist,0:02:01,"Okay. Yeah, because your-your health really, to me, it's more important than your-your looks. I mean, don't get me wrong, I understand what you're saying, but, you know, it'd be great to get back in those jeans, but—",5,TRUE,information,TRUE,simple,FALSE,,therapist_input,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,23,client,0:02:14,"Yeah, yeah. It-it-it-- I-I am- I'm not getting any younger than I [unintelligible 00:02:18]",5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,24,therapist,0:02:21,"Mm-hmm. Well, I think you know what to do. You've done it before.",5,TRUE,negotiation,TRUE,complex,FALSE,,reflection,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,25,client,0:02:26,Yeah.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,26,therapist,0:02:26,Yeah. Just a matter-- You just gotta do it.,5,TRUE,advice,FALSE,,FALSE,,therapist_input,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,27,client,0:02:28,I've gotta make time.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,28,therapist,0:02:29,Yeah.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,29,client,0:02:30,I've gotta make time.,5,,,,,,,,change,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,30,therapist,0:02:30,"Yeah. And so that might mean, you know, like giving up an hour's sleep, getting up an hour earlier in the day, and going there and getting it done then. That's what I do.",5,TRUE,negotiation,FALSE,,FALSE,,therapist_input,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,31,client,0:02:41,Yeah. Okay.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,32,therapist,0:02:43,Yeah.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,33,client,0:02:43,All right.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,34,therapist,0:02:44,"So when I see you next time, you know, that's what I'd like you to do is to, uh, experiment with getting up an hour earlier and, um-- You know, 'cause, uh, getting healthier is more important than sleep, you know. I mean, I know sleep is important, but-- And then bring that list back that we talked about.",5,TRUE,advice,FALSE,,FALSE,,therapist_input,,TRUE,ADW
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,35,client,0:03:02,Okay.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,36,therapist,0:03:02,Okay?,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,37,client,0:03:03,Okay.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,38,therapist,0:03:03,"All right, so I'll see you next week.",5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,39,client,0:03:05,Okay. Very good. Thanks.,5,,,,,,,,neutral,,
high,54,MI: Not So Good - Not so Bad - Part 1,https://www.youtube.com/watch?v=FBFtGKRjQGE,more exercise / increasing activity,40,therapist,0:03:05,All right. All right. Bye.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,0,client,0:02:15,"He, um, introduced me to it too, so I've tried it.",0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,1,therapist,0:02:21,"So with his encouragement, you-you tried some drugs.",0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,2,client,0:02:25,Oxy.,0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,3,therapist,0:02:25,You tried oxy? Okay.,0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,4,client,0:02:27,Yeah.,0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,5,therapist,0:02:27,Okay. And he encouraged you to do that.,0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,6,client,0:02:30,"Well, yeah he said it was a pain- a pain medicine.",0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,7,therapist,0:02:33,He said that it would help you with some of the pain that you've been having.,0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,8,client,0:02:36,Mm-hmm.,0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,9,therapist,0:02:36,Yeah.,0,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,10,client,0:02:37,"And it has, but I don't do it as often, it's just sometimes.",0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,11,therapist,0:02:42,"Okay. So you trusted him on that, and you tried it out and you found that it helped you in certain ways. What are some of the things that you said it's-- takes some of the pain away, it's not just-- you know.",0,FALSE,,TRUE,complex,TRUE,open,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,12,client,0:02:53,Dealing with my grandma's loss.,0,,,,,,,,sustain,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,13,therapist,0:02:54,"Okay, so that's helped you.",0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,14,client,0:02:55,"Yeah. I feel alone, and I just, I miss her and, it does- it does help but,-",0,,,,,,,,sustain,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,15,therapist,0:03:04,Mm-hmm. So it help—,0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,16,client,0:03:06,-I don't wanna have to rely on having to take that.,0,,,,,,,,change,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,17,therapist,0:03:09,"Okay. So it's not something you wanna rely on, you don't see yourself continuing to use this. It's something that you'v found at least for the moment very helpful?",0,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,18,client,0:03:18,"Mm-hmm. Yeah, and—",0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,19,therapist,0:03:19,"But it's not something that you wanna make a habit of becoming reliant on, or dependent?",0,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,20,client,0:03:24,Right.,0,,,,,,,,change,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,21,therapist,0:03:25,"Yeah, okay. Um, and-and so that's a lot going on right now for you? Yeah.",0,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,22,client,0:03:33,"Yeah, it is.",0,,,,,,,,neutral,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,23,therapist,0:03:34,"You've been managing in the best way you can. You also have some doubts about it too, it sounds like?",0,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,24,client,0:03:42,"Yeah, well, I don't really know too much about it, other than it makes me feel good.",0,,,,,,,,sustain,,
high,73,Motivational Interviewing for Adolescent Substance Use - 2,https://www.youtube.com/watch?v=K-zJme3RTzM,reducing drug use,25,therapist,0:03:47,"Okay, so for now you know that it makes you feel good.",0,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,0,therapist,0:00:09,"Jean, it's good to see you again.",3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,1,client,0:00:11,"Hello, doctor.",3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,2,therapist,0:00:12,"So, what's been different since the last time we talked a week ago?",3,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,3,client,0:00:15,"Well, I did what we discussed. I did the journal-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,4,therapist,0:00:19,Okay.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,5,client,0:00:19,"-for a week, uh, trying to mark down the-the difference in my smoking, being more aware when I had the urge, if I could stop the urge-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,6,therapist,0:00:30,Mm.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,7,client,0:00:30,"-and I found it was okay. It got a little bit scary on the weekend because, uh, uh, the urge has kept on coming-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,8,therapist,0:00:37,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,9,client,0:00:38,-to have a cigarette.,3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,10,therapist,0:00:39,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,11,client,0:00:39,"But during the week, I was able to cut down at least two or three cigarettes a week, and that's just in one week. So-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,12,therapist,0:00:46,"So, you've been able to cut down by two or three cigarettes? That's amazing. I mean, given how much you were smoking.",3,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,13,client,0:00:50,Yeah.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,14,therapist,0:00:51,"So, you were able to keep the, uh, the journal?",3,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,15,client,0:00:53,Yes.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,16,therapist,0:00:53,"You-- Sounds like you did that, and that allowed you to really focus on the time [unintelligible 00:00:57] delaying your cigarettes. So-so that's gone well. So, what are the things that are not going as well as you'd liked?",3,FALSE,,TRUE,complex,TRUE,open,therapist_input,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,17,client,0:01:04,It just seemed to get worse when it was the weekend-,3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,18,therapist,0:01:07,Right.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,19,client,0:01:08,-and I was going out with friends and I was home a lot of the day-,3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,20,therapist,0:01:12,Yeah.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,21,client,0:01:12,"-instead of at work. And I found that, um, it was really hard to stop those urges.",3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,22,therapist,0:01:18,"Okay. So, these automatic cigarettes, when you're socializing and you're-- you have time on your hands, really, are the problems that you're facing-",3,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,23,client,0:01:25,Yes.,3,,,,,,,,neutral,,
